SampleID	Reference	Type	n_mapped	pct_mapped
P12752_1010	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1010	TorqueTenoVirus	25-Mf-TTV9	32	0.00
P12752_1011	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1011	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1012	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1012	TorqueTenoVirus	25-Mf-TTV9	1	0.01
P12752_1013	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1013	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1014	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1014	TorqueTenoVirus	25-Mf-TTV9	2	0.00
P12752_1015	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1015	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1016	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1016	TorqueTenoVirus	25-Mf-TTV9	82	0.00
P12752_1017	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1017	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1018	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1018	TorqueTenoVirus	25-Mf-TTV9	52	0.00
P12752_1019	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1019	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1020	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1020	TorqueTenoVirus	25-Mf-TTV9	10	0.00
P12752_1021	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1021	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1022	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1022	TorqueTenoVirus	25-Mf-TTV9	6	0.00
P12752_1023	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1023	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1024	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1024	TorqueTenoVirus	25-Mf-TTV9	43	0.00
P12752_1025	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1025	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1026	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1026	TorqueTenoVirus	25-Mf-TTV9	39	0.00
P12752_1027	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1027	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1028	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1028	TorqueTenoVirus	25-Mf-TTV9	32	0.00
P12752_1029	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1029	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1030	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1030	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1031	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1031	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1032	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1032	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1033	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1033	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1034	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1034	TorqueTenoVirus	25-Mf-TTV9	4	0.00
P12752_1035	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1035	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1036	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1036	TorqueTenoVirus	25-Mf-TTV9	92	0.00
P12752_1037	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1037	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1038	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1038	TorqueTenoVirus	25-Mf-TTV9	132	0.00
P12752_1039	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1039	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1040	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1040	TorqueTenoVirus	25-Mf-TTV9	50	0.00
P12752_1041	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1041	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1042	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12752_1042	TorqueTenoVirus	25-Mf-TTV9	0	0.00
P12653_1001	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12653_1001	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12653_1002	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12653_1002	TorqueTenoVirus	26-Mf-TTV3	4796	0.21
P12653_1003	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12653_1003	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12653_1004	TorqueTenoVirus	26-Mf-TTV3	1	0.01
P12653_1004	TorqueTenoVirus	26-Mf-TTV3	9874	0.18
P12653_1005	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12653_1005	TorqueTenoVirus	26-Mf-TTV3	2	0.00
P12653_1006	TorqueTenoVirus	26-Mf-TTV3	1	0.01
P12653_1006	TorqueTenoVirus	26-Mf-TTV3	20684	0.33
P12752_1001	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1001	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1002	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1002	TorqueTenoVirus	26-Mf-TTV3	7379	0.18
P12752_1003	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1003	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1004	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1004	TorqueTenoVirus	26-Mf-TTV3	117	0.04
P12752_1005	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1005	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1006	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1006	TorqueTenoVirus	26-Mf-TTV3	2155	0.10
P12752_1007	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1007	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1008	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1008	TorqueTenoVirus	26-Mf-TTV3	951	0.02
P12752_1009	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1009	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1009	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1009	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1010	TorqueTenoVirus	26-Mf-TTV3	1	0.02
P12752_1010	TorqueTenoVirus	26-Mf-TTV3	2149	0.11
P12752_1011	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1011	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1012	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1012	TorqueTenoVirus	26-Mf-TTV3	13	0.10
P12752_1013	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1013	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1014	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1014	TorqueTenoVirus	26-Mf-TTV3	302	0.08
P12752_1015	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1015	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1016	TorqueTenoVirus	26-Mf-TTV3	1	0.01
P12752_1016	TorqueTenoVirus	26-Mf-TTV3	5029	0.10
P12752_1017	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1017	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1018	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1018	TorqueTenoVirus	26-Mf-TTV3	4453	0.12
P12752_1019	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1019	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1020	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1020	TorqueTenoVirus	26-Mf-TTV3	892	0.02
P12752_1021	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1021	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1022	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1022	TorqueTenoVirus	26-Mf-TTV3	286	0.08
P12752_1023	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1023	TorqueTenoVirus	26-Mf-TTV3	2	0.00
P12752_1024	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1024	TorqueTenoVirus	26-Mf-TTV3	2656	0.07
P12752_1025	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1025	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1026	TorqueTenoVirus	26-Mf-TTV3	3	0.04
P12752_1026	TorqueTenoVirus	26-Mf-TTV3	4970	0.10
P12752_1027	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1027	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1028	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1028	TorqueTenoVirus	26-Mf-TTV3	1527	0.08
P12752_1029	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1029	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1030	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1030	TorqueTenoVirus	26-Mf-TTV3	14	0.07
P12752_1031	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1031	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1032	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1032	TorqueTenoVirus	26-Mf-TTV3	4	0.19
P12752_1033	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1033	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1034	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1034	TorqueTenoVirus	26-Mf-TTV3	2806	0.08
P12752_1035	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1035	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1036	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1036	TorqueTenoVirus	26-Mf-TTV3	4958	0.05
P12752_1037	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1037	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1038	TorqueTenoVirus	26-Mf-TTV3	2	0.01
P12752_1038	TorqueTenoVirus	26-Mf-TTV3	5929	0.08
P12752_1039	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1039	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1040	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1040	TorqueTenoVirus	26-Mf-TTV3	2636	0.07
P12752_1041	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1041	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1042	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12752_1042	TorqueTenoVirus	26-Mf-TTV3	0	0.00
P12653_1001	TorqueTenoVirus	27-CT23F	0	0.00
P12653_1001	TorqueTenoVirus	27-CT23F	0	0.00
P12653_1002	TorqueTenoVirus	27-CT23F	29	0.52
P12653_1002	TorqueTenoVirus	27-CT23F	52105	2.26
P12653_1003	TorqueTenoVirus	27-CT23F	0	0.00
P12653_1003	TorqueTenoVirus	27-CT23F	2	0.02
P12653_1004	TorqueTenoVirus	27-CT23F	126691	2.30
P12653_1004	TorqueTenoVirus	27-CT23F	71	0.61
P12653_1005	TorqueTenoVirus	27-CT23F	0	0.00
P12653_1005	TorqueTenoVirus	27-CT23F	13	0.02
P12653_1006	TorqueTenoVirus	27-CT23F	220191	3.54
P12653_1006	TorqueTenoVirus	27-CT23F	43	0.53
P12752_1001	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1001	TorqueTenoVirus	27-CT23F	1	0.00
P12752_1002	TorqueTenoVirus	27-CT23F	110	3.78
P12752_1002	TorqueTenoVirus	27-CT23F	281467	6.77
P12752_1003	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1003	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1004	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1004	TorqueTenoVirus	27-CT23F	1739	0.62
P12752_1005	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1005	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1006	TorqueTenoVirus	27-CT23F	47242	2.29
P12752_1006	TorqueTenoVirus	27-CT23F	9	0.42
P12752_1007	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1007	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1008	TorqueTenoVirus	27-CT23F	23783	0.41
P12752_1008	TorqueTenoVirus	27-CT23F	7	0.04
P12752_1009	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1009	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1009	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1009	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1010	TorqueTenoVirus	27-CT23F	87960	4.64
P12752_1010	TorqueTenoVirus	27-CT23F	91	1.80
P12752_1011	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1011	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1012	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1012	TorqueTenoVirus	27-CT23F	87	0.67
P12752_1013	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1013	TorqueTenoVirus	27-CT23F	5	0.01
P12752_1014	TorqueTenoVirus	27-CT23F	11818	2.95
P12752_1014	TorqueTenoVirus	27-CT23F	38	4.66
P12752_1015	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1015	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1016	TorqueTenoVirus	27-CT23F	108895	2.07
P12752_1016	TorqueTenoVirus	27-CT23F	69	0.69
P12752_1017	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1017	TorqueTenoVirus	27-CT23F	4	0.02
P12752_1018	TorqueTenoVirus	27-CT23F	109	0.84
P12752_1018	TorqueTenoVirus	27-CT23F	127310	3.30
P12752_1019	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1019	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1020	TorqueTenoVirus	27-CT23F	20134	0.54
P12752_1020	TorqueTenoVirus	27-CT23F	21	0.17
P12752_1021	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1021	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1022	TorqueTenoVirus	27-CT23F	6	0.93
P12752_1022	TorqueTenoVirus	27-CT23F	7910	2.21
P12752_1023	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1023	TorqueTenoVirus	27-CT23F	9	0.02
P12752_1024	TorqueTenoVirus	27-CT23F	31	0.47
P12752_1024	TorqueTenoVirus	27-CT23F	63880	1.75
P12752_1025	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1025	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1026	TorqueTenoVirus	27-CT23F	31	0.42
P12752_1026	TorqueTenoVirus	27-CT23F	84868	1.75
P12752_1027	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1027	TorqueTenoVirus	27-CT23F	4	0.00
P12752_1028	TorqueTenoVirus	27-CT23F	109	3.42
P12752_1028	TorqueTenoVirus	27-CT23F	75166	3.83
P12752_1029	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1029	TorqueTenoVirus	27-CT23F	1	0.00
P12752_1030	TorqueTenoVirus	27-CT23F	1	2.78
P12752_1030	TorqueTenoVirus	27-CT23F	208	1.11
P12752_1031	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1031	TorqueTenoVirus	27-CT23F	2	0.00
P12752_1032	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1032	TorqueTenoVirus	27-CT23F	47	2.28
P12752_1033	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1033	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1034	TorqueTenoVirus	27-CT23F	23	0.33
P12752_1034	TorqueTenoVirus	27-CT23F	45653	1.33
P12752_1035	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1035	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1036	TorqueTenoVirus	27-CT23F	53	0.62
P12752_1036	TorqueTenoVirus	27-CT23F	99420	0.95
P12752_1037	TorqueTenoVirus	27-CT23F	1	0.09
P12752_1037	TorqueTenoVirus	27-CT23F	5	0.00
P12752_1038	TorqueTenoVirus	27-CT23F	120359	1.64
P12752_1038	TorqueTenoVirus	27-CT23F	78	0.52
P12752_1039	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1039	TorqueTenoVirus	27-CT23F	2	0.01
P12752_1040	TorqueTenoVirus	27-CT23F	74	1.04
P12752_1040	TorqueTenoVirus	27-CT23F	77663	2.01
P12752_1041	TorqueTenoVirus	27-CT23F	1	0.00
P12752_1041	TorqueTenoVirus	27-CT23F	1	0.00
P12752_1042	TorqueTenoVirus	27-CT23F	0	0.00
P12752_1042	TorqueTenoVirus	27-CT23F	2	0.01
P12653_1001	TorqueTenoVirus	28-CT43F	0	0.00
P12653_1001	TorqueTenoVirus	28-CT43F	0	0.00
P12653_1002	TorqueTenoVirus	28-CT43F	55	0.98
P12653_1002	TorqueTenoVirus	28-CT43F	97816	4.25
P12653_1003	TorqueTenoVirus	28-CT43F	0	0.00
P12653_1003	TorqueTenoVirus	28-CT43F	0	0.00
P12653_1004	TorqueTenoVirus	28-CT43F	102	0.88
P12653_1004	TorqueTenoVirus	28-CT43F	203983	3.70
P12653_1005	TorqueTenoVirus	28-CT43F	0	0.00
P12653_1005	TorqueTenoVirus	28-CT43F	8	0.01
P12653_1006	TorqueTenoVirus	28-CT43F	257152	4.13
P12653_1006	TorqueTenoVirus	28-CT43F	71	0.88
P12752_1001	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1001	TorqueTenoVirus	28-CT43F	5	0.01
P12752_1002	TorqueTenoVirus	28-CT43F	115	3.96
P12752_1002	TorqueTenoVirus	28-CT43F	364835	8.78
P12752_1003	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1003	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1004	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1004	TorqueTenoVirus	28-CT43F	2558	0.92
P12752_1005	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1005	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1006	TorqueTenoVirus	28-CT43F	18	0.84
P12752_1006	TorqueTenoVirus	28-CT43F	71189	3.45
P12752_1007	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1007	TorqueTenoVirus	28-CT43F	1	0.01
P12752_1008	TorqueTenoVirus	28-CT43F	16790	0.29
P12752_1008	TorqueTenoVirus	28-CT43F	4	0.03
P12752_1009	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1009	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1009	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1009	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1010	TorqueTenoVirus	28-CT43F	107	2.12
P12752_1010	TorqueTenoVirus	28-CT43F	114528	6.04
P12752_1011	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1011	TorqueTenoVirus	28-CT43F	2	0.00
P12752_1012	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1012	TorqueTenoVirus	28-CT43F	191	1.48
P12752_1013	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1013	TorqueTenoVirus	28-CT43F	4	0.01
P12752_1014	TorqueTenoVirus	28-CT43F	16285	4.07
P12752_1014	TorqueTenoVirus	28-CT43F	41	5.03
P12752_1015	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1015	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1016	TorqueTenoVirus	28-CT43F	123587	2.35
P12752_1016	TorqueTenoVirus	28-CT43F	67	0.67
P12752_1017	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1017	TorqueTenoVirus	28-CT43F	4	0.02
P12752_1018	TorqueTenoVirus	28-CT43F	109279	2.83
P12752_1018	TorqueTenoVirus	28-CT43F	73	0.56
P12752_1019	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1019	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1020	TorqueTenoVirus	28-CT43F	24	0.20
P12752_1020	TorqueTenoVirus	28-CT43F	29685	0.79
P12752_1021	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1021	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1022	TorqueTenoVirus	28-CT43F	3	0.47
P12752_1022	TorqueTenoVirus	28-CT43F	6956	1.95
P12752_1023	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1023	TorqueTenoVirus	28-CT43F	9	0.02
P12752_1024	TorqueTenoVirus	28-CT43F	44	0.67
P12752_1024	TorqueTenoVirus	28-CT43F	78707	2.15
P12752_1025	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1025	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1026	TorqueTenoVirus	28-CT43F	120923	2.50
P12752_1026	TorqueTenoVirus	28-CT43F	50	0.68
P12752_1027	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1027	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1028	TorqueTenoVirus	28-CT43F	107	3.36
P12752_1028	TorqueTenoVirus	28-CT43F	93422	4.76
P12752_1029	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1029	TorqueTenoVirus	28-CT43F	2	0.00
P12752_1030	TorqueTenoVirus	28-CT43F	1	2.78
P12752_1030	TorqueTenoVirus	28-CT43F	402	2.15
P12752_1031	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1031	TorqueTenoVirus	28-CT43F	2	0.00
P12752_1032	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1032	TorqueTenoVirus	28-CT43F	73	3.54
P12752_1033	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1033	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1034	TorqueTenoVirus	28-CT43F	47	0.68
P12752_1034	TorqueTenoVirus	28-CT43F	72732	2.12
P12752_1035	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1035	TorqueTenoVirus	28-CT43F	1	0.00
P12752_1036	TorqueTenoVirus	28-CT43F	135795	1.30
P12752_1036	TorqueTenoVirus	28-CT43F	63	0.74
P12752_1037	TorqueTenoVirus	28-CT43F	1	0.09
P12752_1037	TorqueTenoVirus	28-CT43F	2	0.00
P12752_1038	TorqueTenoVirus	28-CT43F	136750	1.86
P12752_1038	TorqueTenoVirus	28-CT43F	96	0.64
P12752_1039	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1039	TorqueTenoVirus	28-CT43F	4	0.01
P12752_1040	TorqueTenoVirus	28-CT43F	108832	2.81
P12752_1040	TorqueTenoVirus	28-CT43F	76	1.07
P12752_1041	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1041	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1042	TorqueTenoVirus	28-CT43F	0	0.00
P12752_1042	TorqueTenoVirus	28-CT43F	6	0.04
P12653_1001	TorqueTenoVirus	29-yonKC009	0	0.00
P12653_1001	TorqueTenoVirus	29-yonKC009	0	0.00
P12653_1002	TorqueTenoVirus	29-yonKC009	29	0.52
P12653_1002	TorqueTenoVirus	29-yonKC009	62590	2.72
P12653_1003	TorqueTenoVirus	29-yonKC009	0	0.00
P12653_1003	TorqueTenoVirus	29-yonKC009	1	0.01
P12653_1004	TorqueTenoVirus	29-yonKC009	162310	2.95
P12653_1004	TorqueTenoVirus	29-yonKC009	69	0.60
P12653_1005	TorqueTenoVirus	29-yonKC009	0	0.00
P12653_1005	TorqueTenoVirus	29-yonKC009	6	0.01
P12653_1006	TorqueTenoVirus	29-yonKC009	183710	2.95
P12653_1006	TorqueTenoVirus	29-yonKC009	39	0.48
P12752_1001	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1001	TorqueTenoVirus	29-yonKC009	3	0.00
P12752_1002	TorqueTenoVirus	29-yonKC009	300	10.32
P12752_1002	TorqueTenoVirus	29-yonKC009	442804	10.65
P12752_1003	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1003	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1004	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1004	TorqueTenoVirus	29-yonKC009	1562	0.56
P12752_1005	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1005	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1006	TorqueTenoVirus	29-yonKC009	10	0.47
P12752_1006	TorqueTenoVirus	29-yonKC009	44430	2.15
P12752_1007	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1007	TorqueTenoVirus	29-yonKC009	0	0.00
P12752_1008	TorqueTenoVirus	29-yonKC009	19363	0.33
P12752_1008	TorqueTenoVirus	29-yonKC009	6	0.04
P12752_1009	TorqueTenoVirus	29-yonKC009	0	0.00
