SampleID	Reference	Type	n_mapped	pct_mapped
P12752_1028	TorqueTenoVirus	5-TCHN-C1	62	1.94
P12752_1028	TorqueTenoVirus	5-TCHN-C1	80391	4.09
P12752_1029	TorqueTenoVirus	5-TCHN-C1	0	0.00
P12752_1029	TorqueTenoVirus	5-TCHN-C1	0	0.00
P12752_1030	TorqueTenoVirus	5-TCHN-C1	0	0.00
P12752_1030	TorqueTenoVirus	5-TCHN-C1	1046	5.58
P12752_1031	TorqueTenoVirus	5-TCHN-C1	0	0.00
P12752_1031	TorqueTenoVirus	5-TCHN-C1	4	0.00
P12752_1032	TorqueTenoVirus	5-TCHN-C1	0	0.00
P12752_1032	TorqueTenoVirus	5-TCHN-C1	75	3.64
P12752_1033	TorqueTenoVirus	5-TCHN-C1	0	0.00
P12752_1033	TorqueTenoVirus	5-TCHN-C1	0	0.00
P12752_1034	TorqueTenoVirus	5-TCHN-C1	120877	3.53
P12752_1034	TorqueTenoVirus	5-TCHN-C1	81	1.17
P12752_1035	TorqueTenoVirus	5-TCHN-C1	1	0.10
P12752_1035	TorqueTenoVirus	5-TCHN-C1	2	0.00
P12752_1036	TorqueTenoVirus	5-TCHN-C1	139	1.63
P12752_1036	TorqueTenoVirus	5-TCHN-C1	268149	2.57
P12752_1037	TorqueTenoVirus	5-TCHN-C1	0	0.00
P12752_1037	TorqueTenoVirus	5-TCHN-C1	8	0.01
P12752_1038	TorqueTenoVirus	5-TCHN-C1	188	1.26
P12752_1038	TorqueTenoVirus	5-TCHN-C1	368825	5.02
P12752_1039	TorqueTenoVirus	5-TCHN-C1	0	0.00
P12752_1039	TorqueTenoVirus	5-TCHN-C1	17	0.06
P12752_1040	TorqueTenoVirus	5-TCHN-C1	184282	4.77
P12752_1040	TorqueTenoVirus	5-TCHN-C1	58	0.82
P12752_1041	TorqueTenoVirus	5-TCHN-C1	0	0.00
P12752_1041	TorqueTenoVirus	5-TCHN-C1	1	0.00
P12752_1042	TorqueTenoVirus	5-TCHN-C1	0	0.00
P12752_1042	TorqueTenoVirus	5-TCHN-C1	3	0.02
P12653_1001	TorqueTenoVirus	6-KAV	0	0.00
P12653_1001	TorqueTenoVirus	6-KAV	2	0.05
P12653_1002	TorqueTenoVirus	6-KAV	231903	10.07
P12653_1002	TorqueTenoVirus	6-KAV	297	5.31
P12653_1003	TorqueTenoVirus	6-KAV	0	0.00
P12653_1003	TorqueTenoVirus	6-KAV	19	0.20
P12653_1004	TorqueTenoVirus	6-KAV	537558	9.76
P12653_1004	TorqueTenoVirus	6-KAV	876	7.58
P12653_1005	TorqueTenoVirus	6-KAV	0	0.00
P12653_1005	TorqueTenoVirus	6-KAV	36	0.05
P12653_1006	TorqueTenoVirus	6-KAV	224	2.76
P12653_1006	TorqueTenoVirus	6-KAV	792466	12.72
P12752_1001	TorqueTenoVirus	6-KAV	0	0.00
P12752_1001	TorqueTenoVirus	6-KAV	2	0.00
P12752_1002	TorqueTenoVirus	6-KAV	299526	7.20
P12752_1002	TorqueTenoVirus	6-KAV	77	2.65
P12752_1003	TorqueTenoVirus	6-KAV	0	0.00
P12752_1003	TorqueTenoVirus	6-KAV	0	0.00
P12752_1004	TorqueTenoVirus	6-KAV	10128	3.64
P12752_1004	TorqueTenoVirus	6-KAV	6	1.17
P12752_1005	TorqueTenoVirus	6-KAV	0	0.00
P12752_1005	TorqueTenoVirus	6-KAV	1	0.01
P12752_1006	TorqueTenoVirus	6-KAV	167	7.84
P12752_1006	TorqueTenoVirus	6-KAV	255828	12.38
P12752_1007	TorqueTenoVirus	6-KAV	0	0.00
P12752_1007	TorqueTenoVirus	6-KAV	0	0.00
P12752_1008	TorqueTenoVirus	6-KAV	17	0.11
P12752_1008	TorqueTenoVirus	6-KAV	31276	0.54
P12752_1009	TorqueTenoVirus	6-KAV	0	0.00
P12752_1009	TorqueTenoVirus	6-KAV	0	0.00
P12752_1009	TorqueTenoVirus	6-KAV	0	0.00
P12752_1009	TorqueTenoVirus	6-KAV	0	0.00
P12752_1010	TorqueTenoVirus	6-KAV	122142	6.44
P12752_1010	TorqueTenoVirus	6-KAV	90	1.78
P12752_1011	TorqueTenoVirus	6-KAV	0	0.00
P12752_1011	TorqueTenoVirus	6-KAV	6	0.00
P12752_1012	TorqueTenoVirus	6-KAV	0	0.00
P12752_1012	TorqueTenoVirus	6-KAV	770	5.97
P12752_1013	TorqueTenoVirus	6-KAV	0	0.00
P12752_1013	TorqueTenoVirus	6-KAV	12	0.02
P12752_1014	TorqueTenoVirus	6-KAV	29644	7.40
P12752_1014	TorqueTenoVirus	6-KAV	54	6.63
P12752_1015	TorqueTenoVirus	6-KAV	0	0.00
P12752_1015	TorqueTenoVirus	6-KAV	2	0.00
P12752_1016	TorqueTenoVirus	6-KAV	407	4.07
P12752_1016	TorqueTenoVirus	6-KAV	444903	8.46
P12752_1017	TorqueTenoVirus	6-KAV	0	0.00
P12752_1017	TorqueTenoVirus	6-KAV	6	0.03
P12752_1018	TorqueTenoVirus	6-KAV	290206	7.51
P12752_1018	TorqueTenoVirus	6-KAV	326	2.50
P12752_1019	TorqueTenoVirus	6-KAV	0	0.00
P12752_1019	TorqueTenoVirus	6-KAV	0	0.00
P12752_1020	TorqueTenoVirus	6-KAV	60523	1.61
P12752_1020	TorqueTenoVirus	6-KAV	77	0.63
P12752_1021	TorqueTenoVirus	6-KAV	0	0.00
P12752_1021	TorqueTenoVirus	6-KAV	3	0.00
P12752_1022	TorqueTenoVirus	6-KAV	22938	6.42
P12752_1022	TorqueTenoVirus	6-KAV	37	5.75
P12752_1023	TorqueTenoVirus	6-KAV	1	0.22
P12752_1023	TorqueTenoVirus	6-KAV	29	0.07
P12752_1024	TorqueTenoVirus	6-KAV	202	3.08
P12752_1024	TorqueTenoVirus	6-KAV	288008	7.87
P12752_1025	TorqueTenoVirus	6-KAV	0	0.00
P12752_1025	TorqueTenoVirus	6-KAV	1	0.03
P12752_1026	TorqueTenoVirus	6-KAV	302	4.08
P12752_1026	TorqueTenoVirus	6-KAV	349073	7.21
P12752_1027	TorqueTenoVirus	6-KAV	0	0.00
P12752_1027	TorqueTenoVirus	6-KAV	0	0.00
P12752_1028	TorqueTenoVirus	6-KAV	120811	6.15
P12752_1028	TorqueTenoVirus	6-KAV	153	4.80
P12752_1029	TorqueTenoVirus	6-KAV	0	0.00
P12752_1029	TorqueTenoVirus	6-KAV	2	0.00
P12752_1030	TorqueTenoVirus	6-KAV	1	2.78
P12752_1030	TorqueTenoVirus	6-KAV	1502	8.01
P12752_1031	TorqueTenoVirus	6-KAV	0	0.00
P12752_1031	TorqueTenoVirus	6-KAV	5	0.00
P12752_1032	TorqueTenoVirus	6-KAV	0	0.00
P12752_1032	TorqueTenoVirus	6-KAV	109	5.29
P12752_1033	TorqueTenoVirus	6-KAV	0	0.00
P12752_1033	TorqueTenoVirus	6-KAV	2	0.00
P12752_1034	TorqueTenoVirus	6-KAV	198117	5.78
P12752_1034	TorqueTenoVirus	6-KAV	419	6.03
P12752_1035	TorqueTenoVirus	6-KAV	1	0.10
P12752_1035	TorqueTenoVirus	6-KAV	2	0.00
P12752_1036	TorqueTenoVirus	6-KAV	487963	4.68
P12752_1036	TorqueTenoVirus	6-KAV	544	6.39
P12752_1037	TorqueTenoVirus	6-KAV	0	0.00
P12752_1037	TorqueTenoVirus	6-KAV	11	0.01
P12752_1038	TorqueTenoVirus	6-KAV	462167	6.30
P12752_1038	TorqueTenoVirus	6-KAV	723	4.84
P12752_1039	TorqueTenoVirus	6-KAV	0	0.00
P12752_1039	TorqueTenoVirus	6-KAV	12	0.04
P12752_1040	TorqueTenoVirus	6-KAV	298192	7.71
P12752_1040	TorqueTenoVirus	6-KAV	356	5.03
P12752_1041	TorqueTenoVirus	6-KAV	1	0.00
P12752_1041	TorqueTenoVirus	6-KAV	3	0.00
P12752_1042	TorqueTenoVirus	6-KAV	0	0.00
P12752_1042	TorqueTenoVirus	6-KAV	4	0.03
