SampleID	Reference	Type	n_mapped	pct_mapped
P12653_1002	TorqueTenoVirus	8-Kt-08F	287247	12.48
P12653_1002	TorqueTenoVirus	8-Kt-08F	831	14.87
P12653_1003	TorqueTenoVirus	8-Kt-08F	0	0.00
P12653_1003	TorqueTenoVirus	8-Kt-08F	21	0.22
P12653_1004	TorqueTenoVirus	8-Kt-08F	1876	16.23
P12653_1004	TorqueTenoVirus	8-Kt-08F	629926	11.44
P12653_1005	TorqueTenoVirus	8-Kt-08F	0	0.00
P12653_1005	TorqueTenoVirus	8-Kt-08F	37	0.05
P12653_1006	TorqueTenoVirus	8-Kt-08F	629	7.76
P12653_1006	TorqueTenoVirus	8-Kt-08F	915228	14.70
P12752_1001	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1001	TorqueTenoVirus	8-Kt-08F	3	0.00
P12752_1002	TorqueTenoVirus	8-Kt-08F	315	10.84
P12752_1002	TorqueTenoVirus	8-Kt-08F	444669	10.70
P12752_1003	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1003	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1004	TorqueTenoVirus	8-Kt-08F	12864	4.62
P12752_1004	TorqueTenoVirus	8-Kt-08F	21	4.11
P12752_1005	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1005	TorqueTenoVirus	8-Kt-08F	2	0.03
P12752_1006	TorqueTenoVirus	8-Kt-08F	253400	12.27
P12752_1006	TorqueTenoVirus	8-Kt-08F	363	17.03
P12752_1007	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1007	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1008	TorqueTenoVirus	8-Kt-08F	31538	0.54
P12752_1008	TorqueTenoVirus	8-Kt-08F	36	0.23
P12752_1009	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1009	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1009	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1009	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1010	TorqueTenoVirus	8-Kt-08F	148299	7.82
P12752_1010	TorqueTenoVirus	8-Kt-08F	318	6.29
P12752_1011	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1011	TorqueTenoVirus	8-Kt-08F	8	0.00
P12752_1012	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1012	TorqueTenoVirus	8-Kt-08F	848	6.57
P12752_1013	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1013	TorqueTenoVirus	8-Kt-08F	15	0.02
P12752_1014	TorqueTenoVirus	8-Kt-08F	102	12.52
P12752_1014	TorqueTenoVirus	8-Kt-08F	37454	9.35
P12752_1015	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1015	TorqueTenoVirus	8-Kt-08F	4	0.00
P12752_1016	TorqueTenoVirus	8-Kt-08F	1226	12.26
P12752_1016	TorqueTenoVirus	8-Kt-08F	536998	10.21
P12752_1017	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1017	TorqueTenoVirus	8-Kt-08F	11	0.05
P12752_1018	TorqueTenoVirus	8-Kt-08F	339079	8.78
P12752_1018	TorqueTenoVirus	8-Kt-08F	721	5.54
P12752_1019	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1019	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1020	TorqueTenoVirus	8-Kt-08F	214	1.76
P12752_1020	TorqueTenoVirus	8-Kt-08F	70495	1.88
P12752_1021	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1021	TorqueTenoVirus	8-Kt-08F	4	0.00
P12752_1022	TorqueTenoVirus	8-Kt-08F	27661	7.74
P12752_1022	TorqueTenoVirus	8-Kt-08F	86	13.35
P12752_1023	TorqueTenoVirus	8-Kt-08F	1	0.22
P12752_1023	TorqueTenoVirus	8-Kt-08F	36	0.08
P12752_1024	TorqueTenoVirus	8-Kt-08F	349279	9.55
P12752_1024	TorqueTenoVirus	8-Kt-08F	541	8.24
P12752_1025	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1025	TorqueTenoVirus	8-Kt-08F	1	0.03
P12752_1026	TorqueTenoVirus	8-Kt-08F	1341	18.13
P12752_1026	TorqueTenoVirus	8-Kt-08F	476546	9.84
P12752_1027	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1027	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1028	TorqueTenoVirus	8-Kt-08F	145212	7.39
P12752_1028	TorqueTenoVirus	8-Kt-08F	442	13.86
P12752_1029	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1029	TorqueTenoVirus	8-Kt-08F	2	0.00
P12752_1030	TorqueTenoVirus	8-Kt-08F	1672	8.92
P12752_1030	TorqueTenoVirus	8-Kt-08F	3	8.33
P12752_1031	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1031	TorqueTenoVirus	8-Kt-08F	5	0.00
P12752_1032	TorqueTenoVirus	8-Kt-08F	1	100.00
P12752_1032	TorqueTenoVirus	8-Kt-08F	119	5.77
P12752_1033	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1033	TorqueTenoVirus	8-Kt-08F	2	0.00
P12752_1034	TorqueTenoVirus	8-Kt-08F	217626	6.35
P12752_1034	TorqueTenoVirus	8-Kt-08F	319	4.59
P12752_1035	TorqueTenoVirus	8-Kt-08F	1	0.10
P12752_1035	TorqueTenoVirus	8-Kt-08F	4	0.00
P12752_1036	TorqueTenoVirus	8-Kt-08F	1203	14.12
P12752_1036	TorqueTenoVirus	8-Kt-08F	519009	4.98
P12752_1037	TorqueTenoVirus	8-Kt-08F	1	0.09
P12752_1037	TorqueTenoVirus	8-Kt-08F	13	0.01
P12752_1038	TorqueTenoVirus	8-Kt-08F	2389	15.98
P12752_1038	TorqueTenoVirus	8-Kt-08F	653823	8.91
P12752_1039	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1039	TorqueTenoVirus	8-Kt-08F	25	0.08
P12752_1040	TorqueTenoVirus	8-Kt-08F	321433	8.31
P12752_1040	TorqueTenoVirus	8-Kt-08F	867	12.24
P12752_1041	TorqueTenoVirus	8-Kt-08F	1	0.00
P12752_1041	TorqueTenoVirus	8-Kt-08F	5	0.00
P12752_1042	TorqueTenoVirus	8-Kt-08F	0	0.00
P12752_1042	TorqueTenoVirus	8-Kt-08F	4	0.03
P12653_1001	TorqueTenoVirus	9-BM1C-18	0	0.00
P12653_1001	TorqueTenoVirus	9-BM1C-18	0	0.00
P12653_1002	TorqueTenoVirus	9-BM1C-18	36	0.64
P12653_1002	TorqueTenoVirus	9-BM1C-18	45488	1.98
P12653_1003	TorqueTenoVirus	9-BM1C-18	0	0.00
P12653_1003	TorqueTenoVirus	9-BM1C-18	0	0.00
P12653_1004	TorqueTenoVirus	9-BM1C-18	117617	2.14
P12653_1004	TorqueTenoVirus	9-BM1C-18	215	1.86
P12653_1005	TorqueTenoVirus	9-BM1C-18	0	0.00
P12653_1005	TorqueTenoVirus	9-BM1C-18	4	0.01
P12653_1006	TorqueTenoVirus	9-BM1C-18	157566	2.53
P12653_1006	TorqueTenoVirus	9-BM1C-18	35	0.43
P12752_1001	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1001	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1002	TorqueTenoVirus	9-BM1C-18	24	0.83
P12752_1002	TorqueTenoVirus	9-BM1C-18	78693	1.89
P12752_1003	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1003	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1004	TorqueTenoVirus	9-BM1C-18	3	0.59
P12752_1004	TorqueTenoVirus	9-BM1C-18	3127	1.12
P12752_1005	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1005	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1006	TorqueTenoVirus	9-BM1C-18	14	0.66
P12752_1006	TorqueTenoVirus	9-BM1C-18	48659	2.36
P12752_1007	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1007	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1008	TorqueTenoVirus	9-BM1C-18	3	0.02
P12752_1008	TorqueTenoVirus	9-BM1C-18	7253	0.12
P12752_1009	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1009	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1009	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1009	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1010	TorqueTenoVirus	9-BM1C-18	108	2.13
P12752_1010	TorqueTenoVirus	9-BM1C-18	38257	2.02
P12752_1011	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1011	TorqueTenoVirus	9-BM1C-18	1	0.00
P12752_1012	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1012	TorqueTenoVirus	9-BM1C-18	194	1.50
P12752_1013	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1013	TorqueTenoVirus	9-BM1C-18	6	0.01
P12752_1014	TorqueTenoVirus	9-BM1C-18	10	1.23
P12752_1014	TorqueTenoVirus	9-BM1C-18	7479	1.87
P12752_1015	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1015	TorqueTenoVirus	9-BM1C-18	2	0.00
P12752_1016	TorqueTenoVirus	9-BM1C-18	162485	3.09
P12752_1016	TorqueTenoVirus	9-BM1C-18	466	4.66
P12752_1017	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1017	TorqueTenoVirus	9-BM1C-18	2	0.01
P12752_1018	TorqueTenoVirus	9-BM1C-18	306	2.35
P12752_1018	TorqueTenoVirus	9-BM1C-18	95606	2.48
P12752_1019	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1019	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1020	TorqueTenoVirus	9-BM1C-18	15899	0.42
P12752_1020	TorqueTenoVirus	9-BM1C-18	39	0.32
P12752_1021	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1021	TorqueTenoVirus	9-BM1C-18	2	0.00
P12752_1022	TorqueTenoVirus	9-BM1C-18	5581	1.56
P12752_1022	TorqueTenoVirus	9-BM1C-18	9	1.40
P12752_1023	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1023	TorqueTenoVirus	9-BM1C-18	6	0.01
P12752_1024	TorqueTenoVirus	9-BM1C-18	30	0.46
P12752_1024	TorqueTenoVirus	9-BM1C-18	47869	1.31
P12752_1025	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1025	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1026	TorqueTenoVirus	9-BM1C-18	114244	2.36
P12752_1026	TorqueTenoVirus	9-BM1C-18	151	2.04
P12752_1027	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1027	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1028	TorqueTenoVirus	9-BM1C-18	31786	1.62
P12752_1028	TorqueTenoVirus	9-BM1C-18	85	2.67
P12752_1029	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1029	TorqueTenoVirus	9-BM1C-18	2	0.00
P12752_1030	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1030	TorqueTenoVirus	9-BM1C-18	506	2.70
P12752_1031	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1031	TorqueTenoVirus	9-BM1C-18	1	0.00
P12752_1032	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1032	TorqueTenoVirus	9-BM1C-18	30	1.45
P12752_1033	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1033	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1034	TorqueTenoVirus	9-BM1C-18	23	0.33
P12752_1034	TorqueTenoVirus	9-BM1C-18	35205	1.03
P12752_1035	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1035	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1036	TorqueTenoVirus	9-BM1C-18	109881	1.05
P12752_1036	TorqueTenoVirus	9-BM1C-18	145	1.70
P12752_1037	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1037	TorqueTenoVirus	9-BM1C-18	4	0.00
P12752_1038	TorqueTenoVirus	9-BM1C-18	150507	2.05
P12752_1038	TorqueTenoVirus	9-BM1C-18	342	2.29
P12752_1039	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1039	TorqueTenoVirus	9-BM1C-18	2	0.01
P12752_1040	TorqueTenoVirus	9-BM1C-18	161	2.27
P12752_1040	TorqueTenoVirus	9-BM1C-18	79436	2.05
P12752_1041	TorqueTenoVirus	9-BM1C-18	1	0.00
P12752_1041	TorqueTenoVirus	9-BM1C-18	1	0.00
P12752_1042	TorqueTenoVirus	9-BM1C-18	0	0.00
P12752_1042	TorqueTenoVirus	9-BM1C-18	0	0.00
P12653_1001	TorqueTenoVirus	10-JT34F	0	0.00
P12653_1001	TorqueTenoVirus	10-JT34F	0	0.00
P12653_1002	TorqueTenoVirus	10-JT34F	108	1.93
P12653_1002	TorqueTenoVirus	10-JT34F	186235	8.09
P12653_1003	TorqueTenoVirus	10-JT34F	0	0.00
P12653_1003	TorqueTenoVirus	10-JT34F	21	0.22
P12653_1004	TorqueTenoVirus	10-JT34F	381	3.30
P12653_1004	TorqueTenoVirus	10-JT34F	455490	8.27
P12653_1005	TorqueTenoVirus	10-JT34F	0	0.00
P12653_1005	TorqueTenoVirus	10-JT34F	29	0.04
P12653_1006	TorqueTenoVirus	10-JT34F	184	2.27
P12653_1006	TorqueTenoVirus	10-JT34F	610289	9.80
P12752_1001	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1001	TorqueTenoVirus	10-JT34F	3	0.00
P12752_1002	TorqueTenoVirus	10-JT34F	317846	7.65
P12752_1002	TorqueTenoVirus	10-JT34F	70	2.41
P12752_1003	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1003	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1004	TorqueTenoVirus	10-JT34F	10	1.96
P12752_1004	TorqueTenoVirus	10-JT34F	9900	3.55
P12752_1005	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1005	TorqueTenoVirus	10-JT34F	2	0.03
P12752_1006	TorqueTenoVirus	10-JT34F	128	6.01
P12752_1006	TorqueTenoVirus	10-JT34F	234762	11.36
P12752_1007	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1007	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1008	TorqueTenoVirus	10-JT34F	25556	0.44
P12752_1008	TorqueTenoVirus	10-JT34F	4	0.03
P12752_1009	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1009	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1009	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1009	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1010	TorqueTenoVirus	10-JT34F	115407	6.08
P12752_1010	TorqueTenoVirus	10-JT34F	98	1.94
P12752_1011	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1011	TorqueTenoVirus	10-JT34F	10	0.00
P12752_1012	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1012	TorqueTenoVirus	10-JT34F	719	5.57
P12752_1013	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1013	TorqueTenoVirus	10-JT34F	11	0.02
P12752_1014	TorqueTenoVirus	10-JT34F	28	3.44
P12752_1014	TorqueTenoVirus	10-JT34F	29164	7.28
P12752_1015	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1015	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1016	TorqueTenoVirus	10-JT34F	421268	8.01
P12752_1016	TorqueTenoVirus	10-JT34F	442	4.42
P12752_1017	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1017	TorqueTenoVirus	10-JT34F	5	0.02
P12752_1018	TorqueTenoVirus	10-JT34F	209	1.60
P12752_1018	TorqueTenoVirus	10-JT34F	252788	6.54
P12752_1019	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1019	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1020	TorqueTenoVirus	10-JT34F	60743	1.62
P12752_1020	TorqueTenoVirus	10-JT34F	61	0.50
P12752_1021	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1021	TorqueTenoVirus	10-JT34F	4	0.00
P12752_1022	TorqueTenoVirus	10-JT34F	21390	5.99
P12752_1022	TorqueTenoVirus	10-JT34F	22	3.42
P12752_1023	TorqueTenoVirus	10-JT34F	1	0.22
P12752_1023	TorqueTenoVirus	10-JT34F	18	0.04
P12752_1024	TorqueTenoVirus	10-JT34F	172	2.62
P12752_1024	TorqueTenoVirus	10-JT34F	226622	6.19
P12752_1025	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1025	TorqueTenoVirus	10-JT34F	1	0.03
P12752_1026	TorqueTenoVirus	10-JT34F	291	3.93
P12752_1026	TorqueTenoVirus	10-JT34F	361477	7.47
P12752_1027	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1027	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1028	TorqueTenoVirus	10-JT34F	105741	5.38
P12752_1028	TorqueTenoVirus	10-JT34F	109	3.42
P12752_1029	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1029	TorqueTenoVirus	10-JT34F	2	0.00
P12752_1030	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1030	TorqueTenoVirus	10-JT34F	1475	7.87
P12752_1031	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1031	TorqueTenoVirus	10-JT34F	5	0.00
P12752_1032	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1032	TorqueTenoVirus	10-JT34F	94	4.56
P12752_1033	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1033	TorqueTenoVirus	10-JT34F	2	0.00
P12752_1034	TorqueTenoVirus	10-JT34F	137981	4.03
P12752_1034	TorqueTenoVirus	10-JT34F	99	1.43
P12752_1035	TorqueTenoVirus	10-JT34F	1	0.10
P12752_1035	TorqueTenoVirus	10-JT34F	2	0.00
P12752_1036	TorqueTenoVirus	10-JT34F	383	4.50
P12752_1036	TorqueTenoVirus	10-JT34F	418771	4.02
P12752_1037	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1037	TorqueTenoVirus	10-JT34F	9	0.01
P12752_1038	TorqueTenoVirus	10-JT34F	467099	6.36
P12752_1038	TorqueTenoVirus	10-JT34F	519	3.47
P12752_1039	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1039	TorqueTenoVirus	10-JT34F	9	0.03
P12752_1040	TorqueTenoVirus	10-JT34F	242	3.42
P12752_1040	TorqueTenoVirus	10-JT34F	269914	6.98
P12752_1041	TorqueTenoVirus	10-JT34F	1	0.00
P12752_1041	TorqueTenoVirus	10-JT34F	4	0.00
P12752_1042	TorqueTenoVirus	10-JT34F	0	0.00
P12752_1042	TorqueTenoVirus	10-JT34F	4	0.03
P12653_1001	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12653_1001	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12653_1002	TorqueTenoVirus	11-TCHN-D1	150110	6.52
P12653_1002	TorqueTenoVirus	11-TCHN-D1	75	1.34
P12653_1003	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12653_1003	TorqueTenoVirus	11-TCHN-D1	20	0.21
P12653_1004	TorqueTenoVirus	11-TCHN-D1	174	1.51
P12653_1004	TorqueTenoVirus	11-TCHN-D1	336475	6.11
P12653_1005	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12653_1005	TorqueTenoVirus	11-TCHN-D1	34	0.04
P12653_1006	TorqueTenoVirus	11-TCHN-D1	154	1.90
P12653_1006	TorqueTenoVirus	11-TCHN-D1	538812	8.65
P12752_1001	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1001	TorqueTenoVirus	11-TCHN-D1	1	0.00
P12752_1002	TorqueTenoVirus	11-TCHN-D1	222614	5.35
P12752_1002	TorqueTenoVirus	11-TCHN-D1	37	1.27
P12752_1003	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1003	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1004	TorqueTenoVirus	11-TCHN-D1	1	0.20
P12752_1004	TorqueTenoVirus	11-TCHN-D1	7991	2.87
P12752_1005	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1005	TorqueTenoVirus	11-TCHN-D1	2	0.03
P12752_1006	TorqueTenoVirus	11-TCHN-D1	166580	8.06
P12752_1006	TorqueTenoVirus	11-TCHN-D1	47	2.21
P12752_1007	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1007	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1008	TorqueTenoVirus	11-TCHN-D1	13981	0.24
P12752_1008	TorqueTenoVirus	11-TCHN-D1	2	0.01
P12752_1009	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1009	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1009	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1009	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1010	TorqueTenoVirus	11-TCHN-D1	64	1.27
P12752_1010	TorqueTenoVirus	11-TCHN-D1	97196	5.12
P12752_1011	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1011	TorqueTenoVirus	11-TCHN-D1	5	0.00
P12752_1012	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1012	TorqueTenoVirus	11-TCHN-D1	615	4.77
P12752_1013	TorqueTenoVirus	11-TCHN-D1	0	0.00
P12752_1013	TorqueTenoVirus	11-TCHN-D1	14	0.02
P12752_1014	TorqueTenoVirus	11-TCHN-D1	15	1.84
